Symbol,%Chg~,Volume~,Price~,"Exp Date",DTE,Strike,Type,Moneyness,Bid,Ask,Mid,Volume,"Open Int","IV Rank",Delta,Theta,"BE (Ask)","%BE (Ask)","ITM Prob","TP Ask","%TP Ask(a)","Static Ann Rtn","Ann Yield to Strike%","Exp B4 Earnings"
AMZN,+0.18%,20634332,229.12,2025-09-19,23,235.00,Call,-2.56%,3.1,3.2,3.15,1651,28080,2.58%,-0.359286,0.117533,225.93,-1.40%,33.16%,3.2,22.16%,21.47%,20.93%,N/A
GOOGL,+0.16%,22867966,207.48,2025-09-19,23,217.50,Call,-4.82%,2.81,3.3,3.05,40,3554,26.86%,-0.293745,0.12574,204.2,-1.59%,27.04%,3.3,25.24%,23.10%,20.50%,N/A
DIS,+0.37%,4335060,118.09,2025-09-26,30,120.00,Call,-1.63%,2.02,2.21,2.12,31,1517,9.69%,-0.422904,0.050889,115.87,-1.87%,39.66%,2.21,22.77%,20.81%,20.48%,N/A
NFLX,-0.21%,1649146,1223.5,2025-09-19,23,"1,260.00",Call,-2.98%,16.15,17,16.58,106,1743,8.33%,-0.342723,0.64623,1206.54,-1.39%,31.58%,17,22.05%,20.95%,20.34%,Yes
JPM,+0.24%,5987546,299.28,2025-09-19,23,305.00,Call,-1.88%,3.9,4.1,4,251,3469,9.15%,-0.381247,0.138672,295.26,-1.37%,36.25%,4.1,21.73%,20.67%,20.29%,Yes
AMZN,+0.18%,20634332,229.12,2025-09-26,30,235.00,Call,-2.56%,3.9,4,3.95,306,2120,2.58%,-0.385842,0.108147,225.13,-1.75%,35.29%,4,21.24%,20.71%,20.19%,N/A
PANW,+1.83%,5964245,187.61,2025-09-19,23,195.00,Call,-3.93%,2.44,2.6,2.52,1019,7230,9.34%,-0.313754,0.106608,185.02,-1.39%,28.83%,2.6,21.99%,20.64%,19.86%,N/A
RTX,+0.17%,2983345,159.84,2025-09-19,23,162.50,Call,-1.68%,2,2.11,2.05,80,1054,9.95%,-0.388303,0.068603,157.71,-1.32%,36.55%,2.11,20.95%,19.86%,19.53%,N/A
AAPL,+0.51%,29982505,230.49,2025-09-19,23,237.50,Call,-3.02%,2.87,2.92,2.9,584,2021,16.90%,-0.331845,0.11558,227.62,-1.27%,30.79%,2.92,20.10%,19.76%,19.18%,N/A
PYPL,-0.76%,8618371,69.65,2025-09-19,23,73.00,Call,-4.81%,0.87,0.89,0.88,82,370,5.00%,-0.287489,0.040384,68.76,-1.28%,26.23%,0.89,20.28%,19.82%,18.91%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-19,23,515.00,Call,-1.60%,6.1,6.25,6.18,2043,4770,5.37%,-0.389892,0.21291,500.66,-1.23%,36.49%,6.25,19.57%,19.10%,18.80%,N/A
JPM,+0.24%,5987546,299.28,2025-10-03,37,305.00,Call,-1.88%,5.8,6.05,5.93,93,5190,9.15%,-0.417406,0.115056,293.31,-2.02%,39.16%,6.05,19.94%,19.11%,18.76%,Yes
META,-0.89%,7993807,747.38,2025-09-19,23,775.00,Call,-3.70%,9.15,9.3,9.23,192,1948,2.33%,-0.311139,0.393902,738.08,-1.24%,28.63%,9.3,19.75%,19.43%,18.74%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-26,30,515.00,Call,-1.60%,7.55,7.7,7.63,578,719,5.37%,-0.411,0.191835,499.21,-1.52%,38.06%,7.7,18.48%,18.12%,17.84%,N/A
AMZN,+0.18%,20634332,229.12,2025-10-03,37,235.00,Call,-2.56%,4.2,4.9,4.55,245,510,2.58%,-0.404515,0.100289,224.23,-2.14%,36.74%,4.9,21.10%,18.08%,17.63%,N/A
BRK.B,+0.71%,4362688,495.72,2025-09-19,23,500.00,Call,-0.87%,5.5,5.7,5.6,572,3960,3.27%,-0.440519,0.174468,489.97,-1.15%,40.22%,5.7,18.25%,17.61%,17.46%,N/A
LLY,-0.25%,4309442,734.17,2025-09-19,23,770.00,Call,-4.85%,8.45,8.7,8.58,150,1618,11.13%,-0.27394,0.39789,725.65,-1.18%,25.34%,8.7,18.80%,18.26%,17.42%,N/A
XOM,+1.13%,15246942,112.75,2025-09-19,23,115.00,Call,-2.02%,1.23,1.27,1.25,831,17985,5.16%,-0.350562,0.043783,111.45,-1.13%,33.63%,1.27,17.88%,17.32%,16.97%,N/A
MA,-0.16%,1480422,590.66,2025-09-19,23,600.00,Call,-1.55%,6.35,6.65,6.5,57,1295,8.28%,-0.382722,0.226985,584.17,-1.13%,35.57%,6.65,17.86%,17.06%,16.80%,N/A
BRK.B,+0.71%,4362688,495.72,2025-09-26,30,500.00,Call,-0.87%,6.8,7,6.9,167,320,3.27%,-0.459763,0.160406,488.67,-1.41%,41.54%,7,17.18%,16.69%,16.55%,N/A
GOOGL,+0.16%,22867966,207.48,2025-09-19,23,220.00,Call,-6.02%,2.22,2.28,2.25,5594,41897,26.86%,-0.245691,0.114904,205.22,-1.10%,22.45%,2.28,17.44%,18.58%,16.01%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-19,23,517.50,Call,-2.09%,5.2,5.3,5.25,631,1051,5.37%,-0.348358,0.201937,501.61,-1.05%,32.43%,5.3,16.59%,16.28%,15.95%,N/A
META,-0.89%,7993807,747.38,2025-09-19,23,780.00,Call,-4.36%,7.7,7.95,7.83,349,4440,2.33%,-0.275575,0.36911,739.43,-1.06%,25.22%,7.95,16.88%,16.35%,15.67%,N/A
JPM,+0.24%,5987546,299.28,2025-09-19,23,307.50,Call,-2.72%,3,3.15,3.08,746,401,9.15%,-0.317776,0.124853,296.21,-1.05%,30.03%,3.15,16.70%,15.90%,15.48%,Yes
AMZN,+0.18%,20634332,229.12,2025-09-19,23,237.50,Call,-3.65%,2.3,2.35,2.33,363,2126,2.58%,-0.290788,0.105387,226.78,-1.03%,26.55%,2.35,16.28%,15.93%,15.37%,N/A
CSCO,+0.07%,13699390,68.44,2025-09-19,23,70.00,Call,-2.26%,0.65,0.69,0.67,1214,42956,17.04%,-0.331669,0.026272,67.76,-1.01%,31.54%,0.69,16.00%,15.07%,14.74%,N/A
PANW,+1.83%,5964245,187.61,2025-09-19,23,197.50,Call,-5.27%,1.81,1.91,1.86,100,1247,9.34%,-0.253029,0.096089,185.71,-1.02%,23.02%,1.91,16.16%,15.31%,14.54%,N/A
HD,+0.17%,2470293,408.24,2025-09-19,23,415.00,Call,-1.66%,3.8,4,3.9,33,1681,4.21%,-0.359482,0.140285,404.23,-0.98%,34.01%,4,15.55%,23.71%,14.53%,N/A
AMD,+0.31%,35756364,167.13,2025-09-26,30,177.50,Call,-6.20%,2.1,4.35,3.22,86,433,15.50%,-0.341679,0.129921,162.78,-2.60%,30.91%,4.35,31.67%,15.29%,14.39%,N/A
GOOGL,+0.16%,22867966,207.48,2025-09-26,30,220.00,Call,-6.02%,2.6,2.85,2.73,281,1470,26.86%,-0.270645,0.102777,204.65,-1.37%,24.48%,2.85,16.71%,16.48%,14.38%,N/A
PG,+0.63%,4514756,156.96,2025-09-19,23,160.00,Call,-1.92%,1.44,1.53,1.48,98,8056,22.39%,-0.344164,0.056321,155.45,-0.97%,32.91%,1.53,15.47%,14.56%,14.28%,Yes
AAPL,+0.51%,29982505,230.49,2025-09-19,23,240.00,Call,-4.10%,2.12,2.16,2.14,5233,46119,16.90%,-0.268679,0.103509,228.38,-0.94%,24.71%,2.16,14.87%,14.59%,14.02%,N/A
AAPL,+0.51%,29982505,230.49,2025-09-26,30,240.00,Call,-4.10%,2.72,2.79,2.76,1222,2560,16.90%,-0.297251,0.094624,227.75,-1.21%,27.04%,2.79,14.72%,14.35%,13.79%,N/A
META,-0.89%,7993807,747.38,2025-09-26,30,785.00,Call,-5.03%,8.85,9.05,8.95,150,373,2.33%,-0.278092,0.328164,738.33,-1.21%,25.09%,9.05,14.73%,14.41%,13.72%,N/A
CAT,+0.33%,1966443,432.67,2025-09-19,23,450.00,Call,-3.88%,3.85,4.25,4.05,62,1420,6.30%,-0.271288,0.191879,428.95,-0.98%,25.84%,4.25,15.57%,14.10%,13.58%,N/A
AAPL,+0.51%,29982505,230.49,2025-10-03,37,240.00,Call,-4.10%,3.3,3.4,3.35,317,427,16.90%,-0.322085,0.089294,227.14,-1.47%,29.10%,3.4,14.55%,14.12%,13.56%,N/A
CSCO,+0.07%,13699390,68.44,2025-09-26,30,70.00,Call,-2.26%,0.78,0.89,0.84,30,414,17.04%,-0.359505,0.024346,67.56,-1.30%,33.95%,0.89,15.82%,13.86%,13.56%,N/A
NFLX,-0.21%,1649146,1223.5,2025-09-19,23,"1,280.00",Call,-4.61%,10.9,11.45,11.18,26,2602,8.33%,-0.254973,0.560991,1212.09,-0.94%,23.17%,11.45,14.85%,14.14%,13.51%,Yes
GS,+0.10%,1521958,749.67,2025-09-19,23,780.00,Call,-4.10%,6.6,6.95,6.78,78,1111,10.11%,-0.264807,0.322235,742.31,-0.93%,24.32%,6.95,14.72%,22.45%,13.43%,Yes
MSFT,+0.94%,17148434,506.74,2025-09-19,23,520.00,Call,-2.58%,4.35,4.45,4.4,2010,7714,5.37%,-0.309494,0.191016,502.46,-0.88%,28.66%,4.45,13.93%,13.62%,13.28%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-26,30,520.00,Call,-2.58%,5.65,5.8,5.73,491,767,5.37%,-0.337638,0.174936,501.11,-1.14%,30.91%,5.8,13.92%,13.56%,13.22%,N/A
MSFT,+0.94%,17148434,506.74,2025-10-03,37,520.00,Call,-2.58%,6.95,7.2,7.08,70,341,5.37%,-0.364575,0.169143,499.71,-1.42%,33.19%,7.2,14.01%,13.53%,13.18%,N/A
META,-0.89%,7993807,747.38,2025-09-19,23,785.00,Call,-5.03%,6.5,6.65,6.58,118,1564,2.33%,-0.241753,0.341664,740.73,-0.89%,22.00%,6.65,14.12%,13.80%,13.14%,N/A
LLY,-0.25%,4309442,734.17,2025-09-19,23,780.00,Call,-6.22%,6.35,6.6,6.48,125,1726,11.13%,-0.219743,0.355395,727.75,-0.90%,20.16%,6.6,14.26%,13.72%,12.92%,N/A
V,-0.24%,5501232,350.35,2025-09-19,23,360.00,Call,-2.75%,2.89,3.05,2.97,136,3452,13.44%,-0.30024,0.130798,347.3,-0.87%,27.54%,3.05,13.82%,13.09%,12.74%,N/A
GOOGL,+0.16%,22867966,207.48,2025-09-19,23,222.50,Call,-7.23%,1.75,1.79,1.77,69,1012,26.86%,-0.203246,0.103276,205.71,-0.86%,18.43%,1.79,13.69%,14.99%,12.48%,N/A
MS,+0.28%,3326909,149.38,2025-09-19,23,155.00,Call,-3.76%,1.19,1.24,1.21,67,6362,5.88%,-0.259467,0.057905,148.15,-0.83%,24.54%,1.24,13.17%,12.64%,12.18%,Yes
JPM,+0.24%,5987546,299.28,2025-09-26,30,310.00,Call,-3.55%,3.05,3.25,3.15,27,445,9.15%,-0.298211,0.108372,296.11,-1.09%,27.78%,3.25,13.21%,12.40%,11.97%,Yes
XOM,+1.13%,15246942,112.75,2025-09-19,23,116.00,Call,-2.91%,0.87,0.92,0.9,91,565,5.16%,-0.284515,0.03981,111.8,-0.82%,27.14%,0.92,12.95%,12.25%,11.90%,N/A
AMZN,+0.18%,20634332,229.12,2025-10-03,37,240.00,Call,-4.74%,2.87,3.1,2.99,324,1215,2.58%,-0.297166,0.086788,226.03,-1.35%,26.44%,3.1,13.35%,12.36%,11.80%,N/A
META,-0.89%,7993807,747.38,2025-09-26,30,790.00,Call,-5.70%,7.6,7.8,7.7,44,625,2.33%,-0.247629,0.305598,739.58,-1.04%,22.21%,7.8,12.70%,12.37%,11.70%,N/A
PANW,+1.83%,5964245,187.61,2025-09-26,30,200.00,Call,-6.60%,1.91,2.01,1.96,61,1057,9.34%,-0.234194,0.080763,185.61,-1.07%,20.89%,2.01,13.03%,12.39%,11.62%,N/A
JPM,+0.24%,5987546,299.28,2025-09-19,23,310.00,Call,-3.55%,2.26,2.39,2.33,685,5245,9.15%,-0.260642,0.111724,296.97,-0.80%,24.47%,2.39,12.67%,11.98%,11.57%,Yes
BRK.B,+0.71%,4362688,495.72,2025-09-19,23,505.00,Call,-1.88%,3.65,3.8,3.72,431,3013,3.27%,-0.331953,0.155993,491.87,-0.77%,29.71%,3.8,12.17%,11.69%,11.47%,N/A
JNJ,+0.17%,5946585,176.79,2025-09-19,23,180.00,Call,-1.83%,1.3,1.45,1.38,578,6323,9.87%,-0.329452,0.053929,175.31,-0.82%,31.31%,1.45,13.02%,11.67%,11.46%,Yes
RTX,+0.17%,2983345,159.84,2025-09-19,23,165.00,Call,-3.24%,1.16,1.28,1.22,138,2352,9.95%,-0.274128,0.058884,158.54,-0.80%,25.44%,1.28,12.71%,11.52%,11.16%,N/A
AMZN,+0.18%,20634332,229.12,2025-09-19,23,240.00,Call,-4.74%,1.68,1.71,1.69,1693,32426,2.58%,-0.230221,0.092259,227.42,-0.75%,20.79%,1.71,11.84%,11.64%,11.11%,N/A
META,-0.89%,7993807,747.38,2025-09-19,23,790.00,Call,-5.70%,5.45,5.6,5.53,226,3830,2.33%,-0.211913,0.316462,741.78,-0.75%,19.17%,5.6,11.89%,11.57%,10.95%,N/A
AMZN,+0.18%,20634332,229.12,2025-09-26,30,240.00,Call,-4.74%,2.12,2.39,2.26,429,2366,2.58%,-0.262248,0.086606,226.74,-1.04%,23.43%,2.39,12.69%,11.26%,10.75%,N/A
PANW,+1.83%,5964245,187.61,2025-09-19,23,200.00,Call,-6.60%,1.34,1.42,1.38,1756,8840,9.34%,-0.196748,0.082194,186.2,-0.76%,17.71%,1.42,12.01%,11.33%,10.63%,N/A
PYPL,-0.76%,8618371,69.65,2025-09-19,23,75.00,Call,-7.68%,0.49,0.51,0.5,688,30797,5.00%,-0.183569,0.031917,69.14,-0.73%,16.42%,0.51,11.62%,11.16%,10.37%,N/A
AAPL,+0.51%,29982505,230.49,2025-09-19,23,242.50,Call,-5.19%,1.55,1.58,1.57,337,1541,16.90%,-0.211386,0.089387,228.96,-0.69%,19.25%,1.58,10.88%,10.67%,10.14%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-26,30,525.00,Call,-3.57%,4.15,4.25,4.2,175,699,5.37%,-0.271749,0.156743,502.66,-0.84%,24.60%,4.25,10.20%,9.96%,9.62%,N/A
GS,+0.10%,1521958,749.67,2025-09-19,23,790.00,Call,-5.44%,4.55,4.85,4.7,29,351,10.11%,-0.199474,0.275359,744.41,-0.65%,18.12%,4.85,10.27%,18.11%,9.14%,Yes
META,-0.89%,7993807,747.38,2025-09-19,23,795.00,Call,-6.37%,4.55,4.7,4.63,32,930,2.33%,-0.184772,0.290991,742.68,-0.63%,16.63%,4.7,9.98%,9.66%,9.08%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-19,23,525.00,Call,-3.57%,3,3.15,3.08,2124,4712,5.37%,-0.237302,0.164488,503.76,-0.62%,21.73%,3.15,9.86%,9.39%,9.07%,N/A
LLY,-0.25%,4309442,734.17,2025-09-19,23,790.00,Call,-7.58%,4.5,5,4.75,72,1164,11.13%,-0.17022,0.301997,729.35,-0.68%,15.48%,5,10.81%,9.72%,9.04%,N/A
HD,+0.17%,2470293,408.24,2025-09-19,23,420.00,Call,-2.88%,2.31,2.5,2.41,286,2551,4.21%,-0.255872,0.120161,405.73,-0.61%,23.93%,2.5,9.72%,17.92%,8.73%,N/A
NFLX,-0.21%,1649146,1223.5,2025-09-19,23,"1,300.00",Call,-6.25%,7.15,7.65,7.4,283,3391,8.33%,-0.18368,0.464865,1215.89,-0.63%,16.46%,7.65,9.92%,9.27%,8.73%,Yes
META,-0.89%,7993807,747.38,2025-09-26,30,800.00,Call,-7.04%,5.6,5.75,5.68,729,1394,2.33%,-0.196929,0.267263,741.63,-0.77%,17.47%,5.75,9.36%,9.12%,8.52%,N/A
XOM,+1.13%,15246942,112.75,2025-09-19,23,117.00,Call,-3.80%,0.62,0.7,0.66,77,346,5.16%,-0.224657,0.034895,112.02,-0.62%,21.31%,0.7,9.86%,8.73%,8.41%,N/A
AAPL,+0.51%,29982505,230.49,2025-10-03,37,245.00,Call,-6.27%,2.01,2.07,2.04,167,2088,16.90%,-0.223742,0.072144,228.47,-0.90%,19.81%,2.07,8.86%,8.60%,8.09%,N/A
AMZN,+0.18%,20634332,229.12,2025-09-19,23,242.50,Call,-5.84%,1.2,1.23,1.21,152,1452,2.58%,-0.178696,0.078802,227.9,-0.54%,15.97%,1.23,8.52%,8.31%,7.85%,N/A
AAPL,+0.51%,29982505,230.49,2025-09-26,30,245.00,Call,-6.27%,1.55,1.6,1.58,523,4604,16.90%,-0.195538,0.073612,228.94,-0.69%,17.44%,1.6,8.44%,8.18%,7.70%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-19,23,527.50,Call,-4.06%,2.54,2.59,2.57,30,488,5.37%,-0.204704,0.149834,504.32,-0.51%,18.64%,2.59,8.11%,7.95%,7.64%,N/A
META,-0.89%,7993807,747.38,2025-09-19,23,800.00,Call,-7.04%,3.8,3.9,3.85,578,9724,2.33%,-0.159911,0.264891,743.48,-0.52%,14.31%,3.9,8.28%,8.07%,7.54%,N/A
BRK.B,+0.71%,4362688,495.72,2025-09-19,23,510.00,Call,-2.89%,2.38,2.47,2.43,363,2005,3.27%,-0.239271,0.132007,493.2,-0.50%,21.00%,2.47,7.91%,7.62%,7.41%,N/A
AMZN,+0.18%,20634332,229.12,2025-10-03,37,245.00,Call,-6.93%,1.82,1.9,1.86,53,795,2.58%,-0.207443,0.07056,227.23,-0.83%,18.07%,1.9,8.18%,7.84%,7.33%,N/A
V,-0.24%,5501232,350.35,2025-09-19,23,365.00,Call,-4.18%,1.67,1.74,1.71,551,1655,13.44%,-0.199442,0.101863,348.61,-0.50%,17.95%,1.74,7.88%,7.56%,7.26%,N/A
AAPL,+0.51%,29982505,230.49,2025-09-19,23,245.00,Call,-6.27%,1.11,1.14,1.13,3592,50136,16.90%,-0.163601,0.075749,229.4,-0.49%,14.76%,1.14,7.85%,7.64%,7.19%,N/A
PG,+0.63%,4514756,156.96,2025-09-19,23,162.50,Call,-3.52%,0.72,0.81,0.77,87,1609,22.39%,-0.212493,0.04217,156.17,-0.52%,20.06%,0.81,8.19%,7.28%,7.03%,Yes
DIS,+0.37%,4335060,118.09,2025-09-26,30,125.00,Call,-5.86%,0.72,0.79,0.76,38,1368,9.69%,-0.194766,0.034893,117.29,-0.67%,17.66%,0.79,8.14%,7.42%,7.01%,N/A
JPM,+0.24%,5987546,299.28,2025-09-26,30,315.00,Call,-5.22%,1.81,1.94,1.88,26,366,9.15%,-0.201917,0.083949,297.42,-0.65%,18.54%,1.94,7.88%,7.36%,6.99%,Yes
MSFT,+0.94%,17148434,506.74,2025-09-26,30,530.00,Call,-4.56%,3,3.1,3.05,721,1261,5.37%,-0.214761,0.137252,503.81,-0.61%,19.23%,3.1,7.44%,7.20%,6.89%,N/A
XOM,+1.13%,15246942,112.75,2025-09-26,30,118.00,Call,-4.68%,0.66,0.75,0.71,37,1077,5.16%,-0.206693,0.028988,111.97,-0.67%,19.41%,0.75,8.10%,7.12%,6.81%,N/A
DIS,+0.37%,4335060,118.09,2025-09-19,23,125.00,Call,-5.86%,0.52,0.58,0.55,97,30297,9.69%,-0.164027,0.036205,117.5,-0.49%,15.00%,0.58,7.80%,6.99%,6.60%,N/A
AMZN,+0.18%,20634332,229.12,2025-09-26,30,245.00,Call,-6.93%,1.31,1.36,1.34,234,2171,2.58%,-0.173475,0.068423,227.77,-0.59%,15.19%,1.36,7.22%,6.96%,6.51%,N/A
CAT,+0.33%,1966443,432.67,2025-09-19,23,460.00,Call,-6.19%,1.86,2.36,2.11,42,783,6.30%,-0.164843,0.143545,430.84,-0.54%,15.52%,2.36,8.65%,6.81%,6.42%,N/A
MS,+0.28%,3326909,149.38,2025-09-19,23,157.50,Call,-5.43%,0.63,0.67,0.65,64,5281,5.88%,-0.163208,0.042299,148.72,-0.45%,15.26%,0.67,7.12%,6.69%,6.35%,Yes
MSFT,+0.94%,17148434,506.74,2025-09-19,23,530.00,Call,-4.56%,2.1,2.15,2.13,1862,10094,5.37%,-0.17683,0.136883,504.76,-0.42%,16.02%,2.15,6.73%,6.57%,6.29%,N/A
RTX,+0.17%,2983345,159.84,2025-09-19,23,167.50,Call,-4.81%,0.64,0.75,0.7,39,5276,9.95%,-0.179428,0.045642,159.07,-0.47%,16.40%,0.75,7.45%,6.35%,6.06%,N/A
JPM,+0.24%,5987546,299.28,2025-09-19,23,315.00,Call,-5.22%,1.2,1.29,1.25,126,2985,9.15%,-0.162989,0.082177,298.07,-0.43%,15.10%,1.29,6.84%,6.36%,6.05%,Yes
JNJ,+0.17%,5946585,176.79,2025-09-19,23,182.50,Call,-3.25%,0.61,0.77,0.69,159,2192,9.87%,-0.206858,0.041949,175.99,-0.44%,19.40%,0.77,6.91%,5.48%,5.30%,Yes
MA,-0.16%,1480422,590.66,2025-09-19,23,615.00,Call,-4.09%,2.01,2.18,2.09,106,1227,8.28%,-0.174348,0.141584,588.64,-0.37%,15.62%,2.18,5.86%,5.40%,5.19%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-19,23,532.50,Call,-5.05%,1.74,1.78,1.76,174,373,5.37%,-0.151687,0.123863,505.13,-0.35%,13.67%,1.78,5.57%,5.45%,5.19%,N/A
MSFT,+0.94%,17148434,506.74,2025-09-26,30,535.00,Call,-5.54%,2.16,2.22,2.19,157,812,5.37%,-0.163463,0.114353,504.69,-0.44%,14.46%,2.22,5.33%,5.18%,4.91%,N/A
BRK.B,+0.71%,4362688,495.72,2025-09-19,23,515.00,Call,-3.90%,1.52,1.59,1.56,177,1116,3.27%,-0.166708,0.106464,494.08,-0.32%,14.37%,1.59,5.09%,4.87%,4.68%,N/A
"Downloaded from Barchart.com as of 08-27-2025 03:41pm CDT"
